pm2.5_atm_mean,pm2.5_atm_var,pm2.5_atm_std,pm2.5_atm_safe_cv,pm2.5_atm_count,pm2.5_atm_a_b_diff_mean,pm2.5_atm_a_b_diff_var,pm2.5_atm_a_b_diff_std,pm2.5_atm_a_b_diff_safe_cv,pm2.5_epa_mean,pm2.5_epa_var,pm2.5_epa_std,pm2.5_epa_safe_cv,pm2.5_epa_a_b_diff_mean,pm2.5_epa_a_b_diff_var,pm2.5_epa_a_b_diff_std,pm2.5_epa_a_b_diff_safe_cv,humidity_mean,humidity_std,temperature_mean,temperature_std,voc_mean,voc_std,ALLSKY_SFC_SW_DWN,PS,WS2M,WD2M,PRECTOTCORR,smoke_density,smoke_density_numeric,time_stamp,day_of_year,seasonal_sin,seasonal_cos,day_of_week,hour_of_day,hour_of_day_sin,hour_of_day_cos,PS (kPa),WS2M (m/s),pm2.5_atm_LOCREF 189231.csv,pm2.5_atm_consensus_diff_LOCREF 189231.csv,pm2.5_atm_consensus_diff_perc_LOCREF 189231.csv,pm2.5_epa_LOCREF 189231.csv,pm2.5_epa_consensus_diff_LOCREF 189231.csv,pm2.5_epa_consensus_diff_perc_LOCREF 189231.csv,pm2.5_atm_a_b_diff_LOCREF 189231.csv,pm2.5_epa_a_b_diff_LOCREF 189231.csv,pm2.5_atm_LOC22 215379.csv,pm2.5_atm_consensus_diff_LOC22 215379.csv,pm2.5_atm_consensus_diff_perc_LOC22 215379.csv,pm2.5_epa_LOC22 215379.csv,pm2.5_epa_consensus_diff_LOC22 215379.csv,pm2.5_epa_consensus_diff_perc_LOC22 215379.csv,pm2.5_atm_a_b_diff_LOC22 215379.csv,pm2.5_epa_a_b_diff_LOC22 215379.csv,pm2.5_atm_LOC21A 215411.csv,pm2.5_atm_consensus_diff_LOC21A 215411.csv,pm2.5_atm_consensus_diff_perc_LOC21A 215411.csv,pm2.5_epa_LOC21A 215411.csv,pm2.5_epa_consensus_diff_LOC21A 215411.csv,pm2.5_epa_consensus_diff_perc_LOC21A 215411.csv,pm2.5_atm_a_b_diff_LOC21A 215411.csv,pm2.5_epa_a_b_diff_LOC21A 215411.csv,pm2.5_atm_LOC24 215483.csv,pm2.5_atm_consensus_diff_LOC24 215483.csv,pm2.5_atm_consensus_diff_perc_LOC24 215483.csv,pm2.5_epa_LOC24 215483.csv,pm2.5_epa_consensus_diff_LOC24 215483.csv,pm2.5_epa_consensus_diff_perc_LOC24 215483.csv,pm2.5_atm_a_b_diff_LOC24 215483.csv,pm2.5_epa_a_b_diff_LOC24 215483.csv,pm2.5_atm_LOC23 215383.csv,pm2.5_atm_consensus_diff_LOC23 215383.csv,pm2.5_atm_consensus_diff_perc_LOC23 215383.csv,pm2.5_epa_LOC23 215383.csv,pm2.5_epa_consensus_diff_LOC23 215383.csv,pm2.5_epa_consensus_diff_perc_LOC23 215383.csv,pm2.5_atm_a_b_diff_LOC23 215383.csv,pm2.5_epa_a_b_diff_LOC23 215383.csv,pm2.5_atm_LOC25 215401.csv,pm2.5_atm_consensus_diff_LOC25 215401.csv,pm2.5_atm_consensus_diff_perc_LOC25 215401.csv,pm2.5_epa_LOC25 215401.csv,pm2.5_epa_consensus_diff_LOC25 215401.csv,pm2.5_epa_consensus_diff_perc_LOC25 215401.csv,pm2.5_atm_a_b_diff_LOC25 215401.csv,pm2.5_epa_a_b_diff_LOC25 215401.csv,pm2.5_atm_PSRREF1 175065.csv,pm2.5_atm_consensus_diff_PSRREF1 175065.csv,pm2.5_atm_consensus_diff_perc_PSRREF1 175065.csv,pm2.5_epa_PSRREF1 175065.csv,pm2.5_epa_consensus_diff_PSRREF1 175065.csv,pm2.5_epa_consensus_diff_perc_PSRREF1 175065.csv,pm2.5_atm_a_b_diff_PSRREF1 175065.csv,pm2.5_epa_a_b_diff_PSRREF1 175065.csv
5.3283,0.0869,0.2948,0.0553,7,0.0494,0.0021,0.0454,0.9184,3.3405,0.1142,0.3379,0.1011,0.043,0.0016,0.0405,0.9432,60.3429,3.2979,34.1429,1.3151,82.2046,28.0251,0.0,97.74,0.85,264.6,0.4,Light,0.0,2025-01-02 02:10:00+00:00,2,0.03442161162274574,0.9994074007397048,3,2,0.49999999999999994,0.8660254037844387,97.74,0.85,5.117,0.2112999999999996,0.039656175515642815,3.759268,-0.41876800000000003,-0.12536087412064062,0.009185069376587788,0.006551275407871924,5.828,-0.4997000000000007,-0.09378225700504865,3.5284319999999996,-0.18793199999999954,-0.056258643915581365,0.11461908030199042,0.09920327216168547,5.2330000000000005,0.09529999999999905,0.01788562956289981,3.1132120000000008,0.22728799999999927,0.06804011375542561,0.009745843684311046,0.008584060449465043,5.386,-0.05770000000000053,-0.01082896984028687,3.434744,-0.09424399999999977,-0.028212543032480098,0.07983661344225765,0.06560023105069838,5.444,-0.11570000000000036,-0.02171424281665829,3.4134160000000002,-0.0729160000000002,-0.021827870079329504,0.029390154298310094,0.024561905141359832,5.404,-0.07570000000000032,-0.014207158005367627,3.4269360000000004,-0.0864360000000004,-0.025875168387965993,0.009252405625462588,0.007645313481197132,4.886,0.44229999999999947,0.08300959030084633,2.7072640000000003,0.6332359999999997,0.18956323903607236,0.0937372083503889,0.08864743150280134
5.3919,0.0529,0.23,0.0427,7,0.0421,0.0007,0.027,0.6429,3.4698,0.0648,0.2545,0.0733,0.0344,0.0005,0.023,0.6687,59.2286,3.11,34.7143,1.3409,84.0714,28.8938,0.0,97.74,0.85,264.6,0.4,Light,0.0,2025-01-02 02:20:00+00:00,2,0.03442161162274574,0.9994074007397048,3,2,0.49999999999999994,0.8660254037844387,97.74,0.85,5.025,0.36689999999999934,0.06804651421576798,3.7800200000000004,-0.31022000000000016,-0.0894057294368552,0.07223880597014924,0.05032036867529802,5.4830000000000005,-0.09110000000000085,-0.01689571394128245,3.468332,0.0014680000000000248,0.0004230791400080768,0.04213022068210839,0.034899773147438064,5.199,0.19289999999999985,0.035775886051299145,3.2333160000000003,0.23648399999999992,0.06815493688397023,0.02135025966532021,0.01798896241505621,5.513999999999999,-0.12209999999999965,-0.022645078729204855,3.5707760000000004,-0.10097600000000018,-0.02910138912905648,0.022488211824446887,0.018196604883644378,5.453,-0.0611000000000006,-0.01133181253361535,3.5043320000000002,-0.03453200000000001,-0.0099521586258574,0.009719420502475689,0.007925048197488174,5.731999999999999,-0.3400999999999996,-0.0630760956249188,3.6850080000000003,-0.21520800000000007,-0.06202317136434378,0.044312630844382424,0.03611823909201828,5.337,0.05489999999999995,0.010181939576030703,3.047028,0.42277200000000015,0.12184333390973547,0.08225594903503843,0.07549520385109691
5.4031,0.0578,0.2405,0.0445,7,0.0413,0.0011,0.0326,0.7879,3.6013,0.1209,0.3477,0.0965,0.0331,0.0007,0.0262,0.7908,57.7714,3.3054,35.0571,1.3452,86.9069,30.286,0.0,97.74,0.85,264.6,0.4,Light,0.0,2025-01-02 02:30:00+00:00,2,0.03442161162274574,0.9994074007397048,3,2,0.49999999999999994,0.8660254037844387,97.74,0.85,5.321,0.0821000000000005,0.015194980659251263,4.0902840000000005,-0.4889840000000003,-0.13577985727376232,0.017102048487126435,0.011657870211457267,5.5649999999999995,-0.16189999999999927,-0.029964279765319773,3.6319800000000004,-0.030680000000000263,-0.00851914586399363,0.05552560646900265,0.044580641963887446,5.095,0.3081000000000005,0.05702282023282939,3.2995,0.30180000000000007,0.08380307111320913,0.015112855740922465,0.012228519472647385,5.477,-0.07390000000000008,-0.01367733338268773,3.6893079999999996,-0.08800799999999942,-0.024437841890428295,0.10169800985941208,0.07911185512296616,5.527,-0.1238999999999999,-0.022931280191001442,3.629308,-0.02800799999999981,-0.0077771915697108845,0.021168807671431155,0.01689247647209879,5.733,-0.3298999999999994,-0.061057541041253986,3.8406919999999998,-0.2393919999999996,-0.06647377335962003,0.019012733298447583,0.01487127840503747,5.104,0.29910000000000014,0.055357109807332855,3.0283760000000006,0.5729239999999995,0.15908810707244592,0.05956112852664582,0.05260113011065999
5.4533,0.084,0.2898,0.0531,7,0.0418,0.0005,0.0218,0.521,3.699,0.0891,0.2984,0.0807,0.0323,0.0003,0.0168,0.5197,56.9429,3.2119,34.5714,1.1629,87.4369,31.0703,0.0,97.74,0.85,264.6,0.4,Light,0.0,2025-01-02 02:40:00+00:00,2,0.03442161162274574,0.9994074007397048,3,2,0.49999999999999994,0.8660254037844387,97.74,0.85,5.132,0.3212999999999999,0.05891845304677901,4.042968,-0.3439680000000003,-0.09298945660989465,0.06430241621200314,0.04277055865888623,5.677,-0.2237,-0.04102103313589937,3.759628,-0.06062800000000035,-0.016390375777237186,0.06746521049850274,0.053380813208115295,5.162,0.29129999999999967,0.05341719692663152,3.3863280000000002,0.3126719999999996,0.08452879156528782,0.02905850445563742,0.023210982515574456,5.3469999999999995,0.10630000000000006,0.01949278418572242,3.6729080000000005,0.026091999999999338,0.007053798323871138,0.030110342247989537,0.022969265769793332,5.542,-0.08870000000000022,-0.016265380595235954,3.740608,-0.04160800000000009,-0.011248445525817814,0.00793937206784555,0.006163703868462016,5.943,-0.4897,-0.08979883740120662,4.036932000000001,-0.33793200000000123,-0.09135766423357698,0.03718660609119967,0.028686140861426446,5.369999999999999,0.08330000000000037,0.015275154493609444,3.25396,0.44503999999999966,0.12031359826980256,0.056238361266294244,0.048632435555446336
5.7387,0.0624,0.2497,0.0435,7,0.0382,0.001,0.0319,0.8361,3.9447,0.1107,0.3328,0.0844,0.0302,0.0007,0.0259,0.86,55.8286,3.2134,35.1143,1.385,89.5937,32.295,0.0,97.74,0.85,264.6,0.4,Light,0.0,2025-01-02 02:50:00+00:00,2,0.03442161162274574,0.9994074007397048,3,2,0.49999999999999994,0.8660254037844387,97.74,0.85,5.666,0.07269999999999932,0.012668374370501912,4.408984000000001,-0.46428400000000103,-0.1176981773011892,0.005647723261560188,0.0038031437628260594,6.1579999999999995,-0.4192999999999998,-0.07306532838447728,4.097872000000001,-0.15317200000000053,-0.03882982229320367,0.08671646638519004,0.06828324554793329,5.494,0.24469999999999992,0.04264031923606391,3.663736,0.280964,0.07122569523664664,0.013105205678922474,0.010297685204392452,5.735,0.0036999999999993705,0.0006447453255962797,4.03138,-0.08668000000000031,-0.021973787613760315,0.009241499564080198,0.006888956139088879,5.67,0.06869999999999976,0.011971352396884271,3.893880000000001,0.05081999999999898,0.01288310898167135,0.05185185185185186,0.03956362291596041,5.977,-0.23830000000000062,-0.04152508407827568,4.123708000000001,-0.1790080000000005,-0.04537936978730968,0.030951982599966545,0.023507969041454926,5.471,0.2676999999999996,0.04664819558436573,3.393084,0.5516160000000001,0.13983724998098718,0.06963991957594594,0.05883850797681406
5.9807,0.0307,0.1752,0.0293,7,0.0487,0.0007,0.0267,0.5476,4.1109,0.121,0.3479,0.0846,0.0378,0.0004,0.0211,0.5574,55.3714,3.2791,34.5429,1.3151,89.8009,33.2135,0.0,97.78,0.86,264.7,0.4,Light,0.0,2025-01-02 03:00:00+00:00,2,0.03442161162274574,0.9994074007397048,3,3,0.7071067811865475,0.7071067811865476,97.78,0.86,6.118,-0.13730000000000064,-0.022957178925543942,4.714792,-0.6038920000000001,-0.14690019217203049,0.01765282772147762,0.01200307457889981,6.08,-0.09930000000000039,-0.01660340762786971,4.09148,0.019420000000000215,0.0047240263689217,0.08519736842105259,0.06634078621916761,5.8309999999999995,0.14970000000000017,0.025030514822679647,3.8748039999999997,0.2360960000000003,0.0574317059524679,0.04784771051277661,0.03772990840310896,5.836,0.14469999999999938,0.02419449228351186,4.084304000000001,0.026595999999998732,0.0064696295215156616,0.07059629883481836,0.052857965518727304,6.163,-0.18230000000000057,-0.030481381778052832,4.186692000000001,-0.07579200000000075,-0.01843683864847132,0.0530585753691384,0.04092682241731659,6.107,-0.12630000000000052,-0.021117929339375077,4.243548,-0.13264799999999966,-0.03226738670364145,0.010971016865891628,0.008273265672969916,5.73,0.25069999999999926,0.04191817011386615,3.5805200000000004,0.5303799999999996,0.12901797659879824,0.05549738219895289,0.04653849161574293
6.3543,0.0609,0.2468,0.0388,7,0.0311,0.0011,0.0335,1.0776,4.3189,0.135,0.3674,0.0851,0.0243,0.0007,0.0264,1.0855,55.2286,3.3355,34.9143,1.3005,92.2409,34.1404,0.0,97.78,0.86,264.7,0.4,Light,0.0,2025-01-02 03:10:00+00:00,2,0.03442161162274574,0.9994074007397048,3,3,0.7071067811865475,0.7071067811865476,97.78,0.86,6.3469999999999995,0.00730000000000075,0.0011488283524543617,4.852028000000001,-0.5331280000000005,-0.1234406909166687,0.015597920277296323,0.010691611837359559,6.403,-0.0486999999999993,-0.007664101474591898,4.260731999999999,0.05816800000000111,0.013468244228854825,0.09761049508043106,0.07686472653055865,6.455,-0.10069999999999979,-0.015847536313992067,4.2190199999999995,0.09988000000000063,0.023126259001134693,0.010999225406661461,0.008818161563585862,6.418,-0.06369999999999987,-0.01002470767826509,4.423752,-0.10485200000000017,-0.024277478061543487,0.002181364911187322,0.0016583208100274275,6.333,0.021300000000000097,0.0033520608092158215,4.293012000000001,0.025887999999999245,0.00599411887286097,0.05037107216169271,0.03893676514298116,6.6690000000000005,-0.3147000000000002,-0.049525518153061734,4.538036,-0.21913599999999978,-0.0507388455393734,0.010046483730694215,0.007736386401518025,5.855,0.49929999999999986,0.07857671183293201,3.6460200000000005,0.6728799999999997,0.15579893028317388,0.030572160546541386,0.025725585707154584
6.5959,0.0757,0.2751,0.0417,7,0.0592,0.0009,0.03,0.507,4.544,0.1088,0.3299,0.0726,0.0454,0.0006,0.0235,0.5174,54.0857,3.4445,35.5714,1.3338,94.986,35.5799,0.0,97.78,0.86,264.7,0.4,Light,0.0,2025-01-02 03:20:00+00:00,2,0.03442161162274574,0.9994074007397048,3,3,0.7071067811865475,0.7071067811865476,97.78,0.86,6.397,0.19890000000000008,0.030155096347731176,4.981668000000001,-0.4376680000000013,-0.09631778169014113,0.04705330623729875,0.031660881455769424,6.568,0.027900000000000702,0.004229900392668279,4.450632000000001,0.09336799999999901,0.020547535211267388,0.08830694275274051,0.06828693093475258,6.4879999999999995,0.10790000000000077,0.016358647038311795,4.339752000000001,0.20424799999999887,0.04494894366197159,0.0878545006165228,0.06882420930965641,6.444,0.15190000000000037,0.02302945769341566,4.523576,0.02042399999999933,0.004494718309859008,0.013035381750465492,0.009730354922742452,6.5649999999999995,0.030900000000000816,0.004684728391879928,4.50078,0.043219999999999814,0.009511443661971791,0.09002284843868999,0.06880674016503803,7.204000000000001,-0.6081000000000003,-0.09219363544019774,4.956296,-0.41229600000000044,-0.09073415492957757,0.04886174347584673,0.0372148878920871,6.505,0.09090000000000042,0.013781288376112498,4.05558,0.48841999999999963,0.10748679577464781,0.03920061491160644,0.03294719867441886
7.2473,0.0662,0.2573,0.0355,7,0.0448,0.0007,0.0273,0.61,4.9051,0.1202,0.3467,0.0707,0.0353,0.0005,0.0222,0.6288,53.8571,3.3361,35.3429,1.2687,94.5214,35.9978,0.0,97.78,0.86,264.7,0.4,Light,0.0,2025-01-02 03:30:00+00:00,2,0.03442161162274574,0.9994074007397048,3,3,0.7071067811865475,0.7071067811865476,97.78,0.86,7.161,0.08630000000000049,0.011907882935714056,5.382004,-0.4769040000000002,-0.09722615237202101,0.023041474654377826,0.016064648038165662,7.465,-0.21769999999999978,-0.030038773060312086,4.95514,-0.050040000000000084,-0.010201626878147251,0.07541862022772942,0.059536562034574164,7.324,-0.07669999999999977,-0.010583251693734187,4.812296,0.09280400000000011,0.018919899696234553,0.04096122337520478,0.03266631977750321,7.074,0.17330000000000023,0.023912353566155703,4.8709359999999995,0.03416400000000053,0.006964995616807104,0.024031665253039288,0.01828806619508038,7.219,0.02829999999999977,0.0039049025154195035,4.912436,-0.007335999999999565,-0.001495586226580409,0.07549522094472917,0.05813409070367532,7.635,-0.3876999999999997,-0.0534957846370372,5.147660000000001,-0.242560000000001,-0.04945057185378504,0.00929927963326787,0.007227361558455688,6.853,0.3943000000000003,0.05440646861589838,4.255172,0.6499280000000001,0.13250045870624452,0.06522690792353715,0.055045483472818464
7.8383,0.0432,0.2079,0.0265,7,0.0408,0.0007,0.0272,0.6669,5.1852,0.0945,0.3074,0.0593,0.0321,0.0005,0.0213,0.6641,54.2,3.4078,35.2286,1.2776,94.4666,35.9511,0.0,97.78,0.86,264.7,0.4,Light,0.0,2025-01-02 03:40:00+00:00,2,0.03442161162274574,0.9994074007397048,3,3,0.7071067811865475,0.7071067811865476,97.78,0.86,7.621,0.21729999999999983,0.027722848066545017,5.623044,-0.4378440000000001,-0.0844411015968526,0.054717228710143055,0.03885937936818561,7.925000000000001,-0.08670000000000044,-0.011061071916104313,5.161700000000001,0.02349999999999941,0.004532129908200148,0.08542586750788643,0.06872696979677234,7.757,0.0813000000000006,0.010372147021675694,4.9702280000000005,0.2149719999999995,0.04145876726066487,0.02616991104808558,0.021401835086841067,7.755000000000001,0.08329999999999949,0.010627304389982455,5.210540000000002,-0.025340000000001695,-0.004886986037183078,0.004255319148936159,0.0033186579509992932,7.945,-0.10670000000000002,-0.013612645599173292,5.2238999999999995,-0.03869999999999951,-0.007463550104142466,0.04040276903713029,0.032198931832538955,8.217,-0.37870000000000026,-0.04831404768891217,5.435388,-0.25018799999999963,-0.04825040499884279,0.05585980284775466,0.04425001490233999,7.648,0.19030000000000058,0.02427822359440192,4.671752000000001,0.5134479999999995,0.099021831366196,0.018828451882845206,0.016151542290772276
8.3526,0.0672,0.2592,0.031,7,0.0305,0.0007,0.0269,0.8822,5.4867,0.1039,0.3223,0.0587,0.0248,0.0005,0.022,0.8864,53.8286,3.3455,35.2286,1.4162,95.938,36.6154,0.0,97.78,0.86,264.7,0.4,Light,0.0,2025-01-02 03:50:00+00:00,2,0.03442161162274574,0.9994074007397048,3,3,0.7071067811865475,0.7071067811865476,97.78,0.86,8.128,0.22460000000000058,0.02688983071139532,5.888712000000001,-0.4020120000000009,-0.07327027174804544,0.01377952755905513,0.009966186154119962,8.363,-0.010399999999998855,-0.001245121279601424,5.477412,0.009287999999999741,0.001692820821258633,0.06349396149707046,0.05079844276822702,8.293,0.05960000000000143,0.00713550271771681,5.302812,0.1838879999999996,0.03351522773251674,0.021343301579645545,0.017490342859599824,8.155999999999999,0.19660000000000188,0.023537581112468196,5.420664,0.06603599999999954,0.012035649844168543,0.006130456105934261,0.004833356208759624,8.600000000000001,-0.24740000000000073,-0.02961951967052184,5.601600000000001,-0.11490000000000133,-0.020941549565312727,0.06581395348837206,0.052946301056840846,8.799,-0.4463999999999988,-0.053444436462897635,5.792076,-0.30537599999999987,-0.055657499043140664,0.0003409478349812608,0.00027140527852195843,8.129,0.22360000000000113,0.0267701075114337,4.923796,0.5629039999999996,0.10259427342482724,0.04293271005043668,0.03714126255433821
8.7344,0.1259,0.3549,0.0406,7,0.0299,0.0003,0.0182,0.61,5.6868,0.1216,0.3487,0.0613,0.0243,0.0002,0.0151,0.6221,53.8286,3.4106,34.9714,1.3086,97.4769,37.5053,0.0,97.83,0.87,264.7,0.29,Light,0.0,2025-01-02 04:00:00+00:00,2,0.03442161162274574,0.9994074007397048,3,4,0.8660254037844386,0.5000000000000001,97.83,0.87,8.394,0.3404000000000007,0.03897233925627412,6.045336000000001,-0.35853600000000085,-0.06304705634100036,0.02406480819633071,0.017509035064386815,9.261,-0.5265999999999984,-0.06029034621725572,5.896243999999999,-0.20944399999999952,-0.0368298515861292,0.04848288521757918,0.03990269059421562,8.384,0.3504000000000005,0.04011723758930212,5.350496,0.33630400000000016,0.05913765210663293,0.027433206106870278,0.022525014503328368,8.713000000000001,0.021399999999999864,0.0024500824326799623,5.712532000000001,-0.02573200000000142,-0.004524864598720093,0.05359807184666585,0.04283704668962898,8.89,-0.15559999999999974,-0.01781461806191607,5.71908,-0.032280000000000086,-0.005676303017514259,0.009448818897637852,0.007696342768417307,9.077,-0.3425999999999991,-0.03922421688954011,5.9894680000000005,-0.3026680000000006,-0.053222902159386756,0.006720282031508202,0.005336701022528191,8.422,0.31240000000000023,0.03576662392379559,5.094568000000001,0.5922319999999992,0.10414152071463727,0.039420565186416505,0.03414774324339176
9.2504,0.229,0.4785,0.0517,7,0.0385,0.0006,0.0248,0.6428,5.9079,0.1493,0.3864,0.0654,0.0319,0.0004,0.0211,0.662,54.4,3.2104,35.0857,1.3108,95.4986,36.8439,0.0,97.83,0.87,264.7,0.29,Light,0.0,2025-01-02 04:10:00+00:00,2,0.03442161162274574,0.9994074007397048,3,4,0.8660254037844386,0.5000000000000001,97.83,0.87,8.838000000000001,0.4123999999999999,0.04458185591974399,6.243512,-0.33561200000000024,-0.056807325784119615,0.027608056121294484,0.020478218028571166,9.486,-0.2355999999999998,-0.02546916890080427,5.9796640000000005,-0.07176400000000083,-0.012147125035968927,0.06261859582542698,0.05205242301239671,9.018,0.23240000000000016,0.025123237914036166,5.613752,0.29414799999999985,0.04978892669137932,0.005988023952095739,0.005040479166161892,9.286,-0.035599999999998744,-0.0038484822277954187,5.926584,-0.018684000000000367,-0.0031625450667750583,0.007538229592935633,0.006189062704586664,9.49,-0.23959999999999937,-0.025901582634264394,5.9990000000000006,-0.09110000000000085,-0.01542003080620878,0.05142255005268699,0.04262577096182696,10.033999999999999,-0.7835999999999981,-0.084709850384848,6.370256,-0.46235600000000066,-0.07826063406625039,0.05042854295395649,0.041622189123953476,8.600999999999999,0.6494000000000018,0.07020236962725955,5.222844,0.6850559999999994,0.11595592342456702,0.06406231833507724,0.0552809925014034
9.6217,0.1328,0.3645,0.0379,7,0.0382,0.0003,0.0164,0.4283,6.1197,0.1066,0.3264,0.0533,0.0316,0.0002,0.0138,0.4356,54.2,3.2125,35.1143,1.2589,96.2554,37.0881,0.0,97.83,0.87,264.7,0.29,Light,0.0,2025-01-02 04:20:00+00:00,2,0.03442161162274574,0.9994074007397048,3,4,0.8660254037844386,0.5000000000000001,97.83,0.87,9.264,0.35770000000000124,0.037176382551940015,6.466736000000001,-0.347036000000001,-0.0567080085625114,0.032383419689119154,0.02430901771774818,9.780999999999999,-0.15929999999999822,-0.01655632580521095,6.117004,0.0026960000000002537,0.0004405444711342474,0.05285758102443517,0.04428769377950381,9.308,0.31370000000000076,0.03260338609601222,5.817432000000001,0.30226799999999887,0.04939261728516085,0.03760206274172751,0.0315259379052475,9.605,0.01670000000000016,0.0017356600184998657,6.162699999999999,-0.04299999999999926,-0.007026488226546932,0.010515356585111919,0.008587794310935138,9.751000000000001,-0.12930000000000064,-0.013438373676169558,6.170244,-0.050544000000000366,-0.008259228393548763,0.06163470413290943,0.051039148532861976,10.295000000000002,-0.6733000000000011,-0.0699772389494581,6.507020000000001,-0.3873200000000008,-0.06329068418386535,0.04031083050024283,0.03341929178026193,9.347999999999999,0.2737000000000016,0.028446116590623443,5.597032,0.5226680000000004,0.08540745461378832,0.032092426187419754,0.028086314318017044
9.9304,0.1647,0.4058,0.0409,7,0.0392,0.0012,0.0344,0.8773,6.3037,0.1487,0.3856,0.0612,0.0327,0.0008,0.0288,0.8789,53.9429,3.354,35.1714,1.3338,96.7846,37.2592,0.0,97.83,0.87,264.7,0.29,Light,0.0,2025-01-02 04:30:00+00:00,2,0.03442161162274574,0.9994074007397048,3,4,0.8660254037844386,0.5000000000000001,97.83,0.87,9.596,0.3344000000000005,0.03367437364053819,6.675184000000001,-0.3714840000000006,-0.05893110395482028,0.010212588578574485,0.00769297145966321,9.817,0.11340000000000039,0.011419479577861958,6.170348000000001,0.13335199999999947,0.02115456002030545,0.09931751044107157,0.08279921975227326,9.607,0.32340000000000124,0.03256666398131004,5.974108000000001,0.329591999999999,0.052285483128955854,0.013635890496512891,0.011490250929511137,10.494,-0.5635999999999992,-0.056755014903729875,6.680256,-0.3765559999999999,-0.05973571077303804,0.01010101010101009,0.008314651414556541,10.242,-0.3116000000000003,-0.031378393619592396,6.427528000000001,-0.1238280000000005,-0.019643701318273473,0.07225151337629362,0.06032801412922661,10.29,-0.3595999999999986,-0.03621203576895176,6.538880000000001,-0.2351800000000006,-0.03730824753716081,0.036540330417881475,0.030131153959087838,9.466999999999999,0.4634000000000018,0.0466647869169421,5.659388,0.6443120000000002,0.10221171692815334,0.03242843561846409,0.02842498164112441
10.1686,0.1389,0.3727,0.0367,7,0.024,0.0004,0.0207,0.8596,6.4358,0.135,0.3675,0.0571,0.0203,0.0003,0.0174,0.8579,53.8571,3.3161,35.0857,1.2482,96.5357,37.3692,0.0,97.83,0.87,264.7,0.29,Light,0.0,2025-01-02 04:40:00+00:00,2,0.03442161162274574,0.9994074007397048,3,4,0.8660254037844386,0.5000000000000001,97.83,0.87,9.865,0.3035999999999994,0.029856617430127987,6.816140000000001,-0.38034000000000034,-0.059097548090369545,0.0017232640648757688,0.0013068980390660864,9.945,0.22359999999999935,0.02198926105855274,6.23742,0.19838000000000022,0.030824450728736165,0.059225741578682795,0.049481356073504804,10.277000000000001,-0.10840000000000138,-0.010660267883484589,6.359668,0.07613200000000031,0.011829453991733787,0.023255813953488358,0.01969222292736038,10.280000000000001,-0.1114000000000015,-0.010955293747418672,6.533640000000001,-0.0978400000000006,-0.015202461232480901,0.00019455252918285792,0.00016040063425593355,10.603,-0.4344000000000001,-0.042719745097653576,6.633932,-0.1981319999999993,-0.03078591628080414,0.01612751108176925,0.013506921686866857,10.59,-0.4214000000000002,-0.04144129968727261,6.7305600000000005,-0.29476000000000013,-0.045800055937101854,0.03361661945231349,0.027715970142157566,9.620000000000001,0.5485999999999986,0.05395039631807709,5.739559999999999,0.6962400000000013,0.10818235495198751,0.034095634095634125,0.02994515259009402
10.2363,0.2824,0.5314,0.0519,7,0.0394,0.0003,0.0174,0.4398,6.4516,0.1263,0.3554,0.0551,0.0328,0.0002,0.0145,0.4428,54.0857,3.4056,35.4,1.376,97.9457,37.1817,0.0,97.83,0.87,264.7,0.29,Light,0.0,2025-01-02 04:50:00+00:00,2,0.03442161162274574,0.9994074007397048,3,4,0.8660254037844386,0.5000000000000001,97.83,0.87,9.457,0.7792999999999992,0.07613102390512189,6.602348000000001,-0.150748000000001,-0.02336598673197362,0.03690388072327369,0.02769863085072156,10.346,-0.10970000000000013,-0.010716762892842154,6.447544000000001,0.004055999999999393,0.0006286812573624207,0.05799342741155999,0.04876275369349942,10.164,0.07230000000000025,0.007063098971308017,6.2832159999999995,0.16838400000000053,0.02609957219914448,0.022432113341204228,0.019014466477039717,10.221,0.01529999999999987,0.0014946806951730478,6.485484,-0.03388399999999958,-0.005252030504060944,0.0214264749046081,0.0176942846516929,10.940999999999999,-0.704699999999999,-0.0688432343717944,6.793804,-0.34220399999999973,-0.053041726083452125,0.03939310849099718,0.03324264285516626,10.797,-0.5607000000000006,-0.05477565135840105,6.7873079999999995,-0.33570799999999945,-0.05203484406968806,0.06714828193016584,0.055972117369655267,9.728000000000002,0.5082999999999984,0.04965661420630486,5.761672000000001,0.6899279999999992,0.10693905387810763,0.030838815789473662,0.027283746801275738
