pm2.5_atm_mean,pm2.5_atm_var,pm2.5_atm_std,pm2.5_atm_safe_cv,pm2.5_atm_count,pm2.5_atm_a_b_diff_mean,pm2.5_atm_a_b_diff_var,pm2.5_atm_a_b_diff_std,pm2.5_atm_a_b_diff_safe_cv,pm2.5_epa_mean,pm2.5_epa_var,pm2.5_epa_std,pm2.5_epa_safe_cv,pm2.5_epa_a_b_diff_mean,pm2.5_epa_a_b_diff_var,pm2.5_epa_a_b_diff_std,pm2.5_epa_a_b_diff_safe_cv,humidity_mean,humidity_std,temperature_mean,temperature_std,voc_mean,voc_std,ALLSKY_SFC_SW_DWN,PS,WS2M,WD2M,PRECTOTCORR,smoke_density,smoke_density_numeric,time_stamp,day_of_year,seasonal_sin,seasonal_cos,day_of_week,hour_of_day,hour_of_day_sin,hour_of_day_cos,pm2.5_atm_LOCREF_189231.csv.csv,pm2.5_atm_consensus_diff_LOCREF_189231.csv.csv,pm2.5_atm_consensus_diff_perc_LOCREF_189231.csv.csv,pm2.5_epa_LOCREF_189231.csv.csv,pm2.5_epa_consensus_diff_LOCREF_189231.csv.csv,pm2.5_epa_consensus_diff_perc_LOCREF_189231.csv.csv,pm2.5_atm_a_b_diff_LOCREF_189231.csv.csv,pm2.5_epa_a_b_diff_LOCREF_189231.csv.csv,pm2.5_atm_LOC13_215475.csv,pm2.5_atm_consensus_diff_LOC13_215475.csv,pm2.5_atm_consensus_diff_perc_LOC13_215475.csv,pm2.5_epa_LOC13_215475.csv,pm2.5_epa_consensus_diff_LOC13_215475.csv,pm2.5_epa_consensus_diff_perc_LOC13_215475.csv,pm2.5_atm_a_b_diff_LOC13_215475.csv,pm2.5_epa_a_b_diff_LOC13_215475.csv,pm2.5_atm_LOC15_215479.csv.csv,pm2.5_atm_consensus_diff_LOC15_215479.csv.csv,pm2.5_atm_consensus_diff_perc_LOC15_215479.csv.csv,pm2.5_epa_LOC15_215479.csv.csv,pm2.5_epa_consensus_diff_LOC15_215479.csv.csv,pm2.5_epa_consensus_diff_perc_LOC15_215479.csv.csv,pm2.5_atm_a_b_diff_LOC15_215479.csv.csv,pm2.5_epa_a_b_diff_LOC15_215479.csv.csv,pm2.5_atm_LOC11_215381.csv.csv,pm2.5_atm_consensus_diff_LOC11_215381.csv.csv,pm2.5_atm_consensus_diff_perc_LOC11_215381.csv.csv,pm2.5_epa_LOC11_215381.csv.csv,pm2.5_epa_consensus_diff_LOC11_215381.csv.csv,pm2.5_epa_consensus_diff_perc_LOC11_215381.csv.csv,pm2.5_atm_a_b_diff_LOC11_215381.csv.csv,pm2.5_epa_a_b_diff_LOC11_215381.csv.csv,pm2.5_atm_LOC12_215481.csv.csv,pm2.5_atm_consensus_diff_LOC12_215481.csv.csv,pm2.5_atm_consensus_diff_perc_LOC12_215481.csv.csv,pm2.5_epa_LOC12_215481.csv.csv,pm2.5_epa_consensus_diff_LOC12_215481.csv.csv,pm2.5_epa_consensus_diff_perc_LOC12_215481.csv.csv,pm2.5_atm_a_b_diff_LOC12_215481.csv.csv,pm2.5_epa_a_b_diff_LOC12_215481.csv.csv,pm2.5_atm_LOC14_215477.csv.csv,pm2.5_atm_consensus_diff_LOC14_215477.csv.csv,pm2.5_atm_consensus_diff_perc_LOC14_215477.csv.csv,pm2.5_epa_LOC14_215477.csv.csv,pm2.5_epa_consensus_diff_LOC14_215477.csv.csv,pm2.5_epa_consensus_diff_perc_LOC14_215477.csv.csv,pm2.5_atm_a_b_diff_LOC14_215477.csv.csv,pm2.5_epa_a_b_diff_LOC14_215477.csv.csv
15.1379,0.8924,0.9447,0.0624,6,0.0355,0.0018,0.0424,1.1932,10.3458,0.2496,0.4996,0.0483,0.0271,0.001,0.0322,1.1875,38.7058,1.388,91.4969,0.9571,56.9334,7.6365,1.84,97.05,0.23,298.8,0.7,Light,1.0,2024-08-09 20:00:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,20,-0.866025403784439,0.49999999999999933,14.179083333333333,0.9588166666666673,0.06333881626029154,10.059256000000001,0.28654399999999924,0.027696649848247525,0.023511157867516112,0.017365512253921536,15.6491,-0.5112000000000005,-0.03376954531341867,10.605568400000003,-0.25976840000000223,-0.025108585126331674,0.01895955677962319,0.01465935573995267,15.835200000000002,-0.697300000000002,-0.046063192384677,10.6513648,-0.3055647999999991,-0.029535154362156535,0.02728309925566668,0.021254127608761154,15.933408333333334,-0.7955083333333341,-0.052550772123830525,10.761298300000002,-0.4154983000000012,-0.040161060526977245,0.019043320402780627,0.014774676397549626,13.716366666666667,1.4215333333333326,0.09390558355738463,9.454896133333333,0.8909038666666671,0.08611261252553375,0.12040239033174478,0.09152689299417788,15.514158333333334,-0.37625833333333425,-0.024855385049005096,10.542473300000001,-0.1966733000000005,-0.0190099653965861,0.0037831034984710577,0.0029171933813039496
11.1664,0.3966,0.6298,0.0564,6,0.0333,0.0027,0.0519,1.5591,8.3371,0.1298,0.3603,0.0432,0.0233,0.0013,0.0363,1.5596,37.8669,1.8373,90.8639,1.2965,55.2298,8.4962,1.84,97.05,0.23,298.8,0.7,Light,1.0,2024-08-09 20:10:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,20,-0.866025403784439,0.49999999999999933,10.547325,0.6190749999999987,0.05544087620002854,8.289537300000001,0.047562699999998514,0.00570494536469498,0.01936272941243405,0.012909514262032466,11.537949999999999,-0.37154999999999916,-0.03327392892964601,8.5142518,-0.17715180000000075,-0.02124861162754444,0.003228476462456599,0.0022925091315716935,11.567725,-0.40132499999999993,-0.035940410517266076,8.442073566666666,-0.10497356666666668,-0.012591136806163616,0.030580054994968152,0.02195676593784088,11.716333333333331,-0.5499333333333318,-0.04924893728805451,8.645221666666668,-0.3081216666666684,-0.036957895031445996,0.003974508520868263,0.0028224763082033864,10.201925,0.9644750000000002,0.0863729581601949,7.640194366666666,0.6969056333333334,0.0835908929164018,0.13687041089467591,0.0957675941499062,11.427341666666669,-0.2609416666666693,-0.023368468500740553,8.491204033333334,-0.15410403333333456,-0.018484129173613674,0.005637794150141359,0.00397572592384728
8.5276,0.132,0.3633,0.0426,6,0.0387,0.0012,0.0348,0.8975,7.1976,0.1007,0.3174,0.0441,0.024,0.0005,0.0216,0.8997,35.0453,2.11,91.7211,1.7071,58.9066,8.5787,1.84,97.05,0.23,298.8,0.7,Light,1.0,2024-08-09 20:20:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,20,-0.866025403784439,0.49999999999999933,8.479475,0.04812499999999886,0.0056434401238330675,7.4815365666666676,-0.2839365666666671,-0.039448783853877276,0.0387258645140176,0.022999085611187964,8.680200000000001,-0.1526000000000014,-0.017894835592663985,7.248668800000001,-0.05106880000000036,-0.007095253973546787,0.021347434390912627,0.013395176780597269,8.56175,-0.03415000000000035,-0.004004643745016224,7.0930740000000005,0.1045259999999999,0.014522340780260072,0.023373336837289944,0.014783595001734559,8.964,-0.4364000000000008,-0.05117500820864027,7.478839000000001,-0.28123900000000024,-0.039073996887851535,0.024771307452030277,0.01555778911673322,7.86755,0.66005,0.07740161358412684,6.625873199999999,0.5717268000000013,0.07943297765921992,0.10801541352348144,0.06720682993651815,8.612641666666667,-0.08504166666666713,-0.00997252059977803,7.257373899999999,-0.059773899999998825,-0.008304698788484886,0.01616906156357359,0.01005478946959944
7.5506,0.1143,0.3381,0.0448,6,0.0528,0.0014,0.0375,0.7098,6.8555,0.0742,0.2725,0.0397,0.0305,0.0005,0.0217,0.71,33.0753,2.1371,92.7908,1.5714,60.4021,8.9421,1.84,97.05,0.23,298.8,0.7,Light,1.0,2024-08-09 20:30:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,20,-0.866025403784439,0.49999999999999933,7.362733333333334,0.1878666666666664,0.024881024907512834,7.0663216,-0.21082160000000005,-0.030752184377507118,0.02969006075642197,0.01621018777294258,7.6144,-0.06379999999999963,-0.008449659629698254,6.8436256,0.011874399999999952,0.001732098315221348,0.026817608741332176,0.015635104293256454,7.861466666666667,-0.3108666666666666,-0.0411711210588121,6.8794178666666665,-0.0239178666666664,-0.0034888580944739843,0.04508064652906159,0.026994377082370884,7.895108333333333,-0.34450833333333275,-0.04562661686929949,7.104644433333332,-0.24914443333333214,-0.03634227019667889,0.027387211279558083,0.01594758204484009,6.988525,0.5620750000000001,0.07444110401822372,6.3432671,0.5122328999999999,0.0747185325650937,0.12332478360359783,0.07119576703094635,7.58165,-0.031049999999999578,-0.00411225597965719,6.8954246,-0.03992459999999998,-0.005823732769309311,0.06464951560676105,0.037247684500820964
7.4985,0.1692,0.4113,0.0549,6,0.052,0.0028,0.0525,1.0081,6.8563,0.1003,0.3167,0.0462,0.0299,0.0009,0.0303,1.0151,32.7481,2.3482,93.0333,1.617,58.4759,9.1698,1.84,97.05,0.23,298.8,0.7,Light,1.0,2024-08-09 20:40:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,20,-0.866025403784439,0.49999999999999933,7.254933333333333,0.24356666666666715,0.03248205196594881,7.069025066666667,-0.21272506666666668,-0.031026219194998275,0.042628464309343424,0.02292476427866858,7.8146,-0.3161000000000005,-0.04215509768620397,6.948530399999999,-0.09223039999999916,-0.013451920131849418,0.02917615744887771,0.0171938515229062,7.465650000000001,0.032849999999998936,0.004380876175234905,6.696720600000001,0.15957939999999926,0.023274856701136073,0.06695331283947144,0.0391118900794517,8.137783333333333,-0.6392833333333332,-0.08525482874352647,7.273038466666667,-0.4167384666666667,-0.060781830822260796,0.01319564910182334,0.007736638122368605,7.0067,0.49179999999999957,0.06558645062345797,6.362416466666668,0.49388353333333246,0.07203353606658583,0.15027521277253666,0.08671816275424155,7.311450000000001,0.18704999999999927,0.024944988997799462,6.7883198,0.06798020000000005,0.009914997885156724,0.010004855398040066,0.005646551890498751
8.1522,0.344,0.5865,0.0719,6,0.0322,0.0009,0.0308,0.9566,7.2027,0.1315,0.3626,0.0503,0.019,0.0003,0.0182,0.9541,32.7036,2.4307,92.1781,1.8602,56.4559,9.7416,1.84,97.05,0.23,298.8,0.7,Light,1.0,2024-08-09 20:50:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,20,-0.866025403784439,0.49999999999999933,7.569466666666667,0.5827333333333335,0.07148172681402977,7.251080533333333,-0.04838053333333292,-0.006716999643652091,0.021595532930545492,0.011812933664102781,8.5372,-0.3849999999999998,-0.0472265155418169,7.3616528,-0.15895279999999978,-0.022068502089494187,0.004228552687063599,0.002569586003838726,8.665375000000001,-0.5131750000000004,-0.06294926522901798,7.333134500000001,-0.13043450000000067,-0.01810911186083006,0.03409065774225958,0.021108840519244047,8.616766666666667,-0.46456666666666635,-0.056986662087125724,7.524025733333334,-0.3213257333333335,-0.044611844632336965,0.01495920743666405,0.00897705595300723,7.2885,0.8637000000000006,0.10594686097004496,6.490828333333335,0.7118716666666653,0.09883400206404061,0.0915231757791955,0.053851822199375156,8.2361,-0.08389999999999986,-0.010291700399892037,7.255596400000001,-0.05289640000000073,-0.007343968234134524,0.026796663469360483,0.015938979185777132
8.6427,0.269,0.5186,0.06,6,0.0373,0.0031,0.0553,1.4818,7.4013,0.0959,0.3097,0.0418,0.0228,0.0011,0.0335,1.4657,33.3814,1.8379,91.9392,1.2668,62.7308,8.3101,1.51,97.12,0.22,300.1,0.2,Light,1.0,2024-08-09 21:00:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,21,-0.7071067811865477,0.7071067811865474,8.2451,0.39759999999999884,0.04600414222407336,7.482133733333334,-0.08083373333333377,-0.010921558825251478,0.0060116513646488595,0.0034713270651153725,8.878400000000001,-0.23570000000000135,-0.027271570226896844,7.5232016,-0.12190160000000017,-0.0164702957588532,0.002748242926653448,0.00169948921746306,9.212725,-0.5700250000000011,-0.06595450495794151,7.6121879,-0.21088790000000035,-0.028493359274722057,0.05219139831048906,0.03309853925177019,9.012041666666669,-0.3693416666666689,-0.04273452354781132,7.624118166666667,-0.22281816666666732,-0.03010527429865933,0.006603202197060332,0.004089963715803659,7.825200000000001,0.817499999999999,0.09458849665035221,6.798924800000001,0.6023751999999991,0.08138775620499089,0.14390473512924057,0.08678837963712542,8.6826,-0.03990000000000116,-0.004616612864035679,7.3671584,0.03414159999999988,0.004612919352005713,0.012611429756063715,0.007788348897181176
9.252,0.1656,0.4069,0.044,6,0.0364,0.0024,0.0494,1.3576,7.548,0.0666,0.2582,0.0342,0.0234,0.001,0.0316,1.3541,35.3836,1.726,90.1517,1.3005,59.1833,8.803,1.51,97.12,0.22,300.1,0.2,Light,1.0,2024-08-09 21:10:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,21,-0.7071067811865477,0.7071067811865474,8.914466666666668,0.337533333333333,0.036482202046404344,7.643241866666667,-0.09524186666666701,-0.01261815933580644,0.013042470291735489,0.007970928356857398,9.3752,-0.12319999999999887,-0.01331603977518362,7.6094007999999995,-0.06140079999999948,-0.008134711181769935,0.014805017492960131,0.009558071904952125,9.504625,-0.2526250000000001,-0.027304907047124953,7.600214166666667,-0.05221416666666734,-0.006917616145557411,0.04472121028797364,0.02930582767568924,9.648716666666663,-0.39671666666666283,-0.04287901714944475,7.778583533333332,-0.23058353333333237,-0.030548957781310594,0.004769200739994685,0.0030998874319473823,8.596891666666666,0.6551083333333345,0.07080721285487834,7.038505566666666,0.5094944333333338,0.067500587352058,0.13280284443892995,0.0849962293368838,9.4722,-0.22020000000000017,-0.02380025940337226,7.617990800000001,-0.06999080000000113,-0.009272760996290558,0.00800236481493222,0.005213868202623767
10.2233,0.2334,0.4831,0.0473,6,0.0471,0.0015,0.0384,0.8146,8.0023,0.0985,0.3139,0.0392,0.0315,0.0006,0.0254,0.8073,36.0175,1.5154,89.805,1.1798,58.1494,8.3483,1.51,97.12,0.22,300.1,0.2,Light,1.0,2024-08-09 21:20:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,21,-0.7071067811865477,0.7071067811865474,10.084866666666668,0.13843333333333163,0.013540963615792516,8.1628608,-0.16056080000000073,-0.02006433150469249,0.03839416154898759,0.02485559964467363,10.5001,-0.2767999999999997,-0.02707540618000056,8.1660924,-0.16379240000000017,-0.02046816540244682,0.03442824354053766,0.02319665155882881,10.546541666666666,-0.3232416666666662,-0.031618133740246905,8.111985833333334,-0.1096858333333337,-0.01370678846498303,0.054331396152767365,0.03701391654715053,10.373291666666669,-0.14999166666666852,-0.014671550934303848,8.096053166666668,-0.09375316666666755,-0.011715777547288598,0.010731887579882622,0.0072052762993424085,9.302233333333334,0.9210666666666665,0.09009484869530059,7.364286266666667,0.6380137333333327,0.0797287946382081,0.11979739632418022,0.07929307003039374,10.532883333333334,-0.3095833333333342,-0.03028213329681553,8.112586866666668,-0.11028686666666765,-0.013781896038222467,0.02521152011240971,0.017152136832178297
10.4701,0.3846,0.6202,0.0592,6,0.0392,0.0016,0.0396,1.0121,8.0529,0.1431,0.3782,0.047,0.0264,0.0007,0.0265,1.0032,36.9306,1.5758,89.23,1.1654,59.295,7.9202,1.51,97.12,0.22,300.1,0.2,Light,1.0,2024-08-09 21:30:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,21,-0.7071067811865477,0.7071067811865474,10.133666666666668,0.33643333333333203,0.03213277173411257,8.119471999999998,-0.06657199999999897,-0.008266835549925985,0.039840794710700386,0.02605542166617071,10.8285,-0.3583999999999996,-0.03423080963887638,8.25025,-0.19735000000000014,-0.024506699449887637,0.017047605854919854,0.011724541680555162,10.614000000000004,-0.1439000000000039,-0.013743899294180944,8.068892000000002,-0.01599200000000245,-0.0019858684449083498,0.026003391746749385,0.01792365048385818,10.921091666666666,-0.4509916666666651,-0.0430742463459437,8.290148033333335,-0.23724803333333533,-0.029461192034339848,0.025040994833391988,0.017285686506900752,9.36565,1.10445,0.10548609850908777,7.303558600000001,0.7493413999999987,0.09305236622831511,0.11742377731390775,0.07890249555880881,10.9575,-0.48739999999999917,-0.04655160886715496,8.28509,-0.232190000000001,-0.02883309118454234,0.009655487109285743,0.0066914420965854884
10.785,0.2467,0.4967,0.0461,6,0.0342,0.0015,0.0385,1.1246,8.1111,0.1052,0.3243,0.04,0.0237,0.0007,0.0267,1.1254,38.17,1.6426,88.2544,1.0701,57.2298,8.1034,1.51,97.12,0.22,300.1,0.2,Light,1.0,2024-08-09 21:40:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,21,-0.7071067811865477,0.7071067811865474,10.6038,0.18120000000000047,0.01680111265646736,8.2721512,-0.16105119999999928,-0.01985565459678703,0.043739036949018276,0.029379443644598748,10.900400000000001,-0.11540000000000106,-0.010700046360686236,8.176727600000001,-0.0656276000000009,-0.008091085056281009,0.000798135848225767,0.0005575335541323233,10.60885,0.1761499999999998,0.016332869726471935,7.9472374,0.16386260000000075,0.020202266030501504,0.02292896968097388,0.016038655143232498,11.2268,-0.44180000000000064,-0.04096430227167368,8.3572432,-0.24614319999999879,-0.030346463488305997,0.01097374140449636,0.00772465255049646,9.998950000000002,0.7860499999999977,0.07288363467779302,7.5319678,0.5791322000000001,0.07139995808213437,0.1070662419554053,0.0744783056560597,11.371,-0.5860000000000003,-0.054334724153917505,8.381084000000001,-0.2699840000000009,-0.03328574422704699,0.01965526338932368,0.013973610096259616
10.9019,0.1954,0.4421,0.0405,6,0.0331,0.0018,0.0427,1.2897,8.141,0.1159,0.3404,0.0418,0.0231,0.0009,0.0299,1.293,38.5333,1.6447,88.1,1.0789,61.8665,7.2267,1.51,97.12,0.22,300.1,0.2,Light,1.0,2024-08-09 21:50:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,21,-0.7071067811865477,0.7071067811865474,11.127,-0.2251000000000012,-0.02064777699300133,8.511828000000001,-0.37082800000000127,-0.04555066945092756,0.04513345915341064,0.030916132233875057,10.95185,-0.04995000000000083,-0.004581770150157388,8.1881714,-0.04717139999999986,-0.0057943004544896036,0.0057661490980976055,0.004041268603634692,10.79395,0.10794999999999888,0.009901943697887421,8.0269898,0.11401019999999917,0.014004446628178254,0.028103706242849004,0.01980261641792543,11.3382,-0.436300000000001,-0.04002054687714995,8.3638968,-0.22289679999999912,-0.027379535683576848,0.003016351801873412,0.002142637627953591,10.0806,0.821299999999999,0.07533549197846238,7.532514400000001,0.608485599999999,0.07474334848298722,0.11313810685871867,0.07933897876119562,11.119500000000002,-0.21760000000000268,-0.01995982351700187,8.222576,-0.08157600000000009,-0.010020390615403524,0.0034174198480149314,0.002421625534382593
11.1179,0.1896,0.4354,0.0392,6,0.0364,0.0017,0.0408,1.1214,8.221,0.1098,0.3313,0.0403,0.0257,0.0008,0.0289,1.1229,38.9189,1.5983,88.0478,1.0312,61.0922,7.2327,0.89,97.19,0.18,303.7,0.1,Light,1.0,2024-08-09 22:00:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,22,-0.5000000000000004,0.8660254037844384,11.264266666666664,-0.14636666666666365,-0.013164956211754345,8.5395064,-0.3185064000000004,-0.03874302396302158,0.04867309012570733,0.03364266268754519,11.34515,-0.22724999999999973,-0.02044001115318538,8.350298600000002,-0.12929860000000204,-0.015727843328062527,0.012406182377491757,0.00883237876068298,10.9629,0.15500000000000114,0.013941481754648011,8.0810396,0.13996039999999965,0.01702474151563066,0.0017696047578652523,0.001257956958904217,11.3176,-0.1997,-0.01796202520260121,8.335862400000002,-0.11486240000000159,-0.013971828244739276,0.019756838905775176,0.014055702263031634,10.3074,0.8105000000000011,0.07290045782027191,7.6168776,0.6041224000000005,0.07348526943194264,0.11336515513126491,0.08038648277609181,11.51035,-0.3924500000000002,-0.03529893235233274,8.4023834,-0.18138339999999964,-0.022063422941247978,0.022340762878626647,0.016036711678736264
11.2629,0.1977,0.4446,0.0395,6,0.0334,0.0019,0.0432,1.2914,8.209,0.0971,0.3116,0.038,0.024,0.001,0.0312,1.2976,39.9389,1.7507,86.6733,1.0788,57.453,7.1229,0.89,97.19,0.18,303.7,0.1,Light,1.0,2024-08-09 22:10:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,22,-0.5000000000000004,0.8660254037844384,11.100033333333332,0.16286666666666783,0.014460455714484531,8.384488133333331,-0.17548813333333158,-0.021377528728630964,0.027234152449992628,0.01889265003193753,11.4891,-0.2262000000000004,-0.020083637429081355,8.3550444,-0.14604440000000096,-0.017790766232184306,0.005770686998981645,0.004158110757616085,11.6019,-0.3390000000000004,-0.03009882001971077,8.310711600000001,-0.10171160000000157,-0.012390254598611471,0.009386393607943544,0.006866271234824249,11.3986,-0.13569999999999993,-0.012048406715854703,8.288658400000001,-0.07965840000000135,-0.00970378852479003,0.0314600038601234,0.022670303314707842,10.43145,0.8314500000000002,0.07382201742002506,7.5767158000000006,0.6322841999999991,0.07702329150931893,0.11884733186661488,0.08574018310149617,11.5564,-0.29349999999999987,-0.026059007893171376,8.3385896,-0.12958960000000097,-0.015786283347545498,0.007986916340728855,0.005800165533989011
11.5385,0.3406,0.5836,0.0506,6,0.0338,0.0022,0.0468,1.3822,8.3021,0.1298,0.3603,0.0434,0.0245,0.0011,0.0338,1.3775,40.5339,1.5312,86.6881,1.0673,67.533,6.7592,0.89,97.19,0.18,303.7,0.1,Light,1.0,2024-08-09 22:20:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,22,-0.5000000000000004,0.8660254037844384,11.352225,0.1862750000000002,0.016143779520734945,8.447676566666667,-0.14557656666666752,-0.01753490883832615,0.012499018180723853,0.008801382575028095,11.702350000000001,-0.16385000000000005,-0.014200285999046674,8.3995514,-0.09745140000000063,-0.011738162633550625,0.03255756322448042,0.023768412203537353,11.63775,-0.09924999999999962,-0.008601637994539984,8.313981000000002,-0.011881000000002473,-0.0014310837017143222,0.01191381495564014,0.008738605488754485,12.21,-0.6715,-0.0581964726784244,8.64832,-0.34622000000000064,-0.04170270172606939,0.011629811629811658,0.00860375194257382,10.493150000000002,1.0453499999999991,0.09059669801100655,7.603012600000002,0.6990873999999971,0.08420609243444396,0.1275451127640413,0.09223914741375018,11.83525,-0.2967499999999994,-0.02571824760584126,8.400231000000002,-0.09813100000000219,-0.011820021440358729,0.006890433239686454,0.005087026773430357
12.0051,0.3014,0.549,0.0457,6,0.0331,0.0018,0.0425,1.2816,8.5684,0.1307,0.3616,0.0422,0.0242,0.001,0.031,1.2829,40.2814,1.4744,86.5897,1.0122,62.2324,6.6302,0.89,97.19,0.18,303.7,0.1,Light,1.0,2024-08-09 22:30:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,22,-0.5000000000000004,0.8660254037844384,11.941858333333332,0.0632416666666682,0.005267900031375681,8.758799433333333,-0.19039943333333298,-0.02222111868415725,0.03941806935408572,0.028161382376366353,12.525958333333335,-0.5208583333333348,-0.04338642188181146,8.865602166666669,-0.29720216666666843,-0.03468584177520522,0.0027243424488479955,0.0020169526743747087,11.7546,0.2505000000000006,0.020866131893945122,8.3752104,0.19318960000000018,0.022546753186125784,0.012139928198322325,0.008928110032913232,12.5304,-0.5252999999999997,-0.043756403528500354,8.8679296,-0.2995295999999996,-0.034957471639979414,0.02473983272680844,0.018317691651498918,11.08005,0.9250500000000006,0.07705475173051458,7.935546200000001,0.6328537999999995,0.07385904019420189,0.11517547303486893,0.08426673894230494,12.1979,-0.19280000000000008,-0.016059841234142162,8.6074996,-0.03909960000000012,-0.0045632323420942205,0.004631944842964826,0.0034395586843826566
12.107,0.3339,0.5778,0.0477,6,0.0349,0.0013,0.0365,1.0462,8.6332,0.1453,0.3812,0.0442,0.0256,0.0007,0.0267,1.043,40.1489,1.6034,86.7519,0.9572,65.2895,7.477,0.89,97.19,0.18,303.7,0.1,Light,1.0,2024-08-09 22:40:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,22,-0.5000000000000004,0.8660254037844384,12.096933333333336,0.010066666666663338,0.0008314749043250465,8.882153066666666,-0.24895306666666528,-0.028836707902824592,0.03046226591863503,0.02173954879528613,12.469750000000001,-0.3627500000000019,-0.029962005451391917,8.835430666666667,-0.2022306666666669,-0.023424763316808008,0.018391173306067318,0.013600997076467728,12.023325000000002,0.08367499999999772,0.006911290988684045,8.5336933,0.09950670000000095,0.0115260505953761,0.012116032794588907,0.008944978137426273,12.74,-0.6330000000000009,-0.05228380275873469,8.960520000000002,-0.32732000000000205,-0.03791409905944517,0.02486656200941934,0.01852606768357208,11.0546,1.0523999999999987,0.08692491946807622,7.922210399999999,0.7109896000000013,0.08235527961821819,0.108298807736146,0.07918658661224136,12.25715,-0.15015,-0.012401916246799373,8.665268600000001,-0.03206860000000056,-0.003714567020340147,0.015456284699134853,0.01145628653680745
12.7254,0.2764,0.5258,0.0413,6,0.0308,0.0023,0.0481,1.5637,8.9541,0.1115,0.334,0.0373,0.0228,0.0013,0.0359,1.5696,40.185,1.6404,86.1583,1.1121,65.4629,7.5363,0.89,97.19,0.18,303.7,0.1,Light,1.0,2024-08-09 22:50:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,22,-0.5000000000000004,0.8660254037844384,12.503191666666668,0.22220833333333267,0.017461795568967,9.095032433333333,-0.14093243333333305,-0.01573943035406496,0.030250276096170148,0.021791005304569688,12.902875000000002,-0.17747500000000116,-0.013946516415987015,9.0458665,-0.0917665000000003,-0.010248545359109268,0.0025607987883837233,0.0019140049583235275,13.22035,-0.49494999999999933,-0.03889465164159864,9.1605034,-0.20640339999999924,-0.023051272601378053,0.009852235379547455,0.007450573076584519,13.198,-0.4725999999999999,-0.03713832178163357,9.200512,-0.2464119999999994,-0.027519460358941646,0.015032580694044579,0.011299545068796157,11.81275,0.9126500000000011,0.07171876719002947,8.302240999999999,0.6518590000000017,0.07280005807395513,0.12652853907853803,0.09433556554188198,12.715,0.010400000000000631,0.0008172631115721809,8.920698000000002,0.03340199999999882,0.0037303581599489417,0.00038537160833662025,0.0002878250110024901
13.0313,0.2871,0.5358,0.0411,6,0.0406,0.0018,0.0423,1.0419,9.1067,0.1036,0.3218,0.0353,0.0303,0.001,0.0317,1.044,40.2756,1.6222,86.1478,1.1344,66.0267,8.1867,0.33,97.27,0.13,312.0,0.05,Light,1.0,2024-08-09 23:00:00+00:00,222,-0.6287628145958345,-0.7775971469736268,4,23,-0.25881904510252157,0.9659258262890681,12.634333333333334,0.3969666666666658,0.030462552981411355,9.154125,-0.047425000000000495,-0.005207704217773781,0.05059757802812444,0.03659287297620839,13.449124999999999,-0.4178249999999988,-0.03206318632830176,9.349341500000001,-0.2426415000000013,-0.026644283878902487,0.0199796145350223,0.01506022286881545,13.267158333333333,-0.23585833333333284,-0.018099371001614024,9.175405300000001,-0.0687053000000013,-0.007544478241295014,0.035195303691634504,0.026666662161870167,13.506,-0.47470000000000034,-0.03642767797533633,9.35156,-0.2448599999999992,-0.026887895725125368,0.010247297497408549,0.007755026968762428,12.13895,0.8923500000000004,0.0684774350985704,8.480927800000002,0.6257721999999983,0.06871558303227276,0.12050877547069574,0.09038320076253942,13.19235,-0.16104999999999947,-0.012358705578108054,9.128591399999998,-0.021891399999997674,-0.0024038784631093234,0.007341375873138591,0.00555939002812635
